project_id,geospatial_anomaly_score,geospatial_anomaly_percentile,geospatial_anomaly_flag,spatial_cluster_id,primary_reason,secondary_reason,tertiary_reason,nearest_neighbor_distance_km,spatial_density_25km,cluster_unit_cost_zscore,model_version,mode,scored_at
MPLADS-000104,17.04,57.1,False,GEO-CLUST-10,High geographic clustering (17 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.28,17,-0.78,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000105,9.29,28.4,False,GEO-CLUST-00,High geographic clustering (15 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.71,15,0.09,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000106,16.35,54.6,False,GEO-CLUST-03,High geographic clustering (20 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.76),Geographic coordinates and terrain profile match regional peers,3.3,20,-0.15,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000107,5.08,11.56,False,GEO-CLUST-00,High geographic clustering (14 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.46,14,-0.05,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000108,22.77,70.18,False,GEO-CLUST-01,High geographic clustering (23 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 3.51),Geographic coordinates and terrain profile match regional peers,1.39,23,-0.45,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000109,24.97,74.02,False,GEO-CLUST-12,Elevated spatial unit cost (+394.2% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.52,5,6.02,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000110,9.48,29.22,False,GEO-CLUST-03,High geographic clustering (18 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.92,18,-0.06,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000111,17.92,59.4,False,GEO-CLUST-05,High geographic clustering (10 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.61,10,-0.75,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000112,87.63,98.26,True,GEO-CLUST-12,Elevated spatial unit cost (+1636.3% vs cluster median for work type),High sanctioned funding allocation (+397.6% above regional cluster median),High geographic clustering (13 active works within 25 km radius),3.66,13,23.64,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000113,4.81,10.92,False,GEO-CLUST-17,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.4,11,-0.77,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000114,21.4,67.28,False,GEO-CLUST-01,Substantial spatial cost deficit vs cluster median (2.4 sigma below peer median),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,6.88,6,-2.42,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000115,8.64,25.56,False,GEO-CLUST-09,High geographic clustering (18 active works within 25 km radius),Elevated spatial unit cost (+74.0% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,2.99,18,1.12,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000116,40.62,88.64,False,GEO-CLUST-00,High geographic clustering (24 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 3.14),Geographic coordinates and terrain profile match regional peers,2.29,24,-0.64,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000117,5.54,13.14,False,GEO-CLUST-07,High geographic clustering (15 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.38,15,0.06,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000118,10.02,31.34,False,GEO-CLUST-00,High geographic clustering (14 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.46,14,0.36,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000119,6.74,17.78,False,GEO-CLUST-01,Elevated spatial unit cost (+36.3% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.3,10,0.59,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000120,18.29,60.66,False,GEO-CLUST-14,Elevated spatial unit cost (+327.1% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.12,11,10.01,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000121,4.17,8.74,False,GEO-CLUST-00,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.92,12,-0.72,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000122,2.66,4.46,False,GEO-CLUST-00,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.65,9,-0.84,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000123,0.0,0.51,False,GEO-CLUST-23,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.66,10,0.42,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000124,16.92,56.72,False,GEO-CLUST-10,Elevated spatial unit cost (+140.0% vs cluster median for work type),High geographic clustering (8 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,2.69,8,2.14,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000125,8.11,23.3,False,GEO-CLUST-12,Elevated spatial unit cost (+358.1% vs cluster median for work type),High geographic clustering (12 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,3.3,12,10.39,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000126,4.63,10.36,False,GEO-CLUST-23,High geographic clustering (14 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.9,14,0.27,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000127,73.73,96.54,True,GEO-CLUST-21,High sanctioned funding allocation (+353.4% above regional cluster median),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.5,10,0.39,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000128,45.03,90.22,False,GEO-CLUST-14,High sanctioned funding allocation (+206.8% above regional cluster median),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.34,6,0.19,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000129,19.04,62.3,False,GEO-CLUST-22,Elevated spatial unit cost (+196.2% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,6.6,6,2.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000130,14.91,49.76,False,GEO-CLUST-20,High geographic clustering (11 active works within 25 km radius),Elevated spatial unit cost (+87.3% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,6.53,11,0.74,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000131,19.93,64.28,False,GEO-CLUST-23,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,8.17,6,-0.49,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000132,10.82,34.34,False,GEO-CLUST-06,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.43,5,-1.05,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000133,11.38,36.82,False,GEO-CLUST-13,Elevated spatial unit cost (+59.4% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.9,7,0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000134,2.66,4.44,False,GEO-CLUST-09,High geographic clustering (13 active works within 25 km radius),Elevated spatial unit cost (+97.8% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,1.47,13,2.83,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000135,19.56,63.5,False,GEO-CLUST-12,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.65,7,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000136,29.29,80.28,False,GEO-CLUST-11,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.59,9,-0.49,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000137,2.46,4.02,False,GEO-CLUST-17,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.44,12,-0.07,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000138,5.79,14.04,False,GEO-CLUST-20,High geographic clustering (14 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.36,14,-0.53,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000139,8.3,24.1,False,GEO-CLUST-22,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.93,12,0.15,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000140,23.08,70.74,False,GEO-CLUST-11,High geographic clustering (14 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.08,14,-0.97,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000141,2.48,4.04,False,GEO-CLUST-19,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.11,9,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000142,16.41,54.82,False,GEO-CLUST-00,Elevated spatial unit cost (+555.2% vs cluster median for work type),High geographic clustering (12 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,0.92,12,5.65,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000143,26.81,77.1,False,GEO-CLUST-13,High geographic clustering (13 active works within 25 km radius),Elevated spatial unit cost (+79.7% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,6.99,13,0.89,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000144,18.74,61.52,False,GEO-CLUST-15,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.88,7,-1.11,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000145,10.08,31.62,False,GEO-CLUST-04,Elevated spatial unit cost (+165.4% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.15,10,3.8,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000146,1.34,2.2,False,GEO-CLUST-22,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.78,9,-1.04,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000147,6.17,15.46,False,GEO-CLUST-14,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.65,7,0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000148,14.71,49.26,False,GEO-CLUST-10,Elevated spatial unit cost (+68.4% vs cluster median for work type),High geographic clustering (9 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,7.07,9,12.49,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
